# Time,Accel
17.8600,4.9548480e-02
17.8650,4.7800010e-02
17.8700,4.6138220e-02
17.8750,4.4827660e-02
17.8800,4.4017170e-02
17.8850,4.3827090e-02
17.8900,4.3817020e-02
17.8950,4.3316540e-02
17.9000,4.2115040e-02
17.9050,3.9904570e-02
17.9100,3.6654790e-02
17.9150,3.3037270e-02
17.9200,2.9298560e-02
17.9250,2.6202390e-02
17.9300,2.3884620e-02
17.9350,2.1793180e-02
17.9400,2.0738250e-02
17.9450,2.0712050e-02
17.9500,2.1056450e-02
17.9550,2.1649390e-02
17.9600,2.2530630e-02
17.9650,2.3222580e-02
17.9700,2.3103110e-02
17.9750,2.2749280e-02
17.9800,2.2550390e-02
17.9850,2.2296210e-02
17.9900,2.1984950e-02
17.9950,2.1614290e-02
18.0000,2.0917750e-02
18.0050,1.9600920e-02
18.0100,1.7997750e-02
18.0150,1.6569110e-02
18.0200,1.5917270e-02
18.0250,1.6283130e-02
18.0300,1.6771880e-02
18.0350,1.6904610e-02
18.0400,1.7054900e-02
18.0450,1.7554690e-02
18.0500,1.7970710e-02
18.0550,1.8057680e-02
18.0600,1.7679320e-02
18.0650,1.6456160e-02
18.0700,1.4724520e-02
18.0750,1.2913220e-02
18.0800,1.1249740e-02
18.0850,1.0033740e-02
18.0900,9.3412380e-03
18.0950,8.8742160e-03
18.1000,8.6165780e-03
18.1050,9.0232370e-03
18.1100,1.0381150e-02
18.1150,1.2230480e-02
18.1200,1.4321800e-02
18.1250,1.7141460e-02
18.1300,2.0526370e-02
18.1350,2.4267750e-02
18.1400,2.8357940e-02
18.1450,3.1786920e-02
18.1500,3.4058190e-02
18.1550,3.5466710e-02
18.1600,3.6415920e-02
18.1650,3.6888360e-02
18.1700,3.6497580e-02
18.1750,3.5290610e-02
18.1800,3.3530350e-02
18.1850,3.1306440e-02
18.1900,2.8655710e-02
18.1950,2.5784090e-02
18.2000,2.2472720e-02
18.2050,1.9274220e-02
18.2100,1.6653730e-02
18.2150,1.4190950e-02
18.2200,1.1865650e-02
18.2250,9.4398590e-03
18.2300,6.5378600e-03
18.2350,3.5193450e-03
18.2400,1.1297510e-03
18.2450,-5.7475700e-04
18.2500,-2.0333900e-03
18.2550,-3.3455160e-03
18.2600,-4.5257350e-03
18.2650,-5.9390040e-03
18.2700,-7.4269370e-03
18.2750,-8.7327190e-03
18.2800,-1.0393340e-02
18.2850,-1.2705840e-02
18.2900,-1.5294730e-02
18.2950,-1.8236420e-02
18.3000,-2.1779630e-02
18.3050,-2.5530890e-02
18.3100,-2.8958520e-02
18.3150,-3.1466270e-02
18.3200,-3.3663460e-02
18.3250,-3.5816610e-02
18.3300,-3.6921650e-02
18.3350,-3.7256240e-02
18.3400,-3.7876780e-02
18.3450,-3.9171780e-02
18.3500,-4.0617990e-02
18.3550,-4.2172610e-02
18.3600,-4.3924890e-02
18.3650,-4.5512100e-02
18.3700,-4.7103720e-02
18.3750,-4.7959050e-02
18.3800,-4.7308950e-02
18.3850,-4.4916180e-02
18.3900,-4.0841960e-02
18.3950,-3.5297260e-02
18.4000,-2.8036350e-02
18.4050,-1.9811890e-02
18.4100,-1.1155450e-02
18.4150,-3.2565080e-03
18.4200,2.4037830e-03
18.4250,6.0434680e-03
18.4300,8.3731180e-03
18.4350,9.8408470e-03
18.4400,1.0234910e-02
18.4450,1.0184120e-02
18.4500,1.0224910e-02
18.4550,1.0377220e-02
18.4600,1.1595250e-02
18.4650,1.3835180e-02
18.4700,1.6650720e-02
18.4750,2.0122090e-02
18.4800,2.3550470e-02
18.4850,2.6065190e-02
18.4900,2.7436900e-02
18.4950,2.7867880e-02
18.5000,2.7591000e-02
18.5050,2.6892520e-02
18.5100,2.6115480e-02
18.5150,2.5311850e-02
18.5200,2.4525320e-02
18.5250,2.3540200e-02
18.5300,2.1684620e-02
18.5350,1.9110580e-02
18.5400,1.6625660e-02
18.5450,1.4615080e-02
18.5500,1.3366820e-02
18.5550,1.2327520e-02
18.5600,1.1518210e-02
18.5650,1.1515930e-02
18.5700,1.2337490e-02
18.5750,1.4290570e-02
18.5800,1.6774260e-02
18.5850,1.9491000e-02
18.5900,2.2326940e-02
18.5950,2.4653610e-02
18.6000,2.5976810e-02
18.6050,2.6527920e-02
18.6100,2.6823910e-02
18.6150,2.6419090e-02
18.6200,2.5764230e-02
18.6250,2.4782090e-02
18.6300,2.3009810e-02
18.6350,2.1167320e-02
18.6400,1.9245970e-02
18.6450,1.7446160e-02
18.6500,1.5923650e-02
18.6550,1.4259110e-02
18.6600,1.2874880e-02
18.6650,1.1790390e-02
18.6700,1.0561430e-02
18.6750,9.5155520e-03
18.6800,9.2360490e-03
18.6850,9.7704620e-03
18.6900,1.0183070e-02
18.6950,1.0432580e-02
18.7000,1.0457690e-02
18.7050,9.8044480e-03
18.7100,9.2994630e-03
18.7150,9.0080840e-03
18.7200,9.2149290e-03
18.7250,9.8019840e-03
18.7300,1.0387150e-02
18.7350,1.2190750e-02
18.7400,1.5004290e-02
18.7450,1.7871020e-02
18.7500,2.0264920e-02
18.7550,2.1917020e-02
18.7600,2.2918330e-02
18.7650,2.2968280e-02
18.7700,2.1721490e-02
18.7750,1.9846860e-02
18.7800,1.8094830e-02
18.7850,1.6058710e-02
18.7900,1.3699370e-02
18.7950,1.1563080e-02
18.8000,9.9115040e-03
18.8050,8.6109850e-03
18.8100,7.3280100e-03
18.8150,6.0698760e-03
18.8200,4.9170720e-03
18.8250,3.8644410e-03
18.8300,2.5036930e-03
18.8350,9.7284460e-04
18.8400,-5.5484640e-05
18.8450,-1.1785890e-03
18.8500,-2.9133360e-03
18.8550,-4.8544000e-03
18.8600,-6.6417990e-03
18.8650,-8.5977010e-03
18.8700,-1.0568460e-02
18.8750,-1.2307810e-02
18.8800,-1.4550770e-02
18.8850,-1.6686270e-02
18.8900,-1.7691900e-02
18.8950,-1.8111550e-02
18.9000,-1.7425110e-02
18.9050,-1.4982060e-02
18.9100,-1.1475600e-02
18.9150,-6.9942920e-03
18.9200,-2.1773240e-03
18.9250,2.6031940e-03
18.9300,7.0869340e-03
18.9350,1.0427870e-02
18.9400,1.2913850e-02
18.9450,1.4789810e-02
18.9500,1.6528320e-02
18.9550,1.7872310e-02
18.9600,1.8307870e-02
18.9650,1.8343770e-02
18.9700,1.7456140e-02
18.9750,1.5098420e-02
18.9800,1.1671600e-02
18.9850,7.9507060e-03
18.9900,4.3591750e-03
18.9950,5.6885840e-04
19.0000,-2.8490480e-03
19.0050,-5.2880550e-03
19.0100,-7.2929760e-03
19.0150,-8.7405480e-03
19.0200,-9.0462370e-03
19.0250,-8.7188050e-03
19.0300,-7.9627110e-03
19.0350,-6.0995840e-03
19.0400,-3.5873980e-03
19.0450,-1.5310500e-03
19.0500,-1.1281000e-04
19.0550,4.6790880e-04
19.0600,-1.7695260e-04
19.0650,-1.8878090e-03
19.0700,-4.0933720e-03
19.0750,-6.1663360e-03
19.0800,-8.5903670e-03
19.0850,-1.0908540e-02
19.0900,-1.2065400e-02
19.0950,-1.2790860e-02
19.1000,-1.3562380e-02
19.1050,-1.4113950e-02
19.1100,-1.4741400e-02
19.1150,-1.5833850e-02
19.1200,-1.7045540e-02
19.1250,-1.8377240e-02
19.1300,-1.9833040e-02
19.1350,-2.1369850e-02
19.1400,-2.3501010e-02
19.1450,-2.5723050e-02
19.1500,-2.7318450e-02
19.1550,-2.8571180e-02
19.1600,-2.9767330e-02
19.1650,-3.0731910e-02
19.1700,-3.0706420e-02
19.1750,-2.9080780e-02
19.1800,-2.5919820e-02
19.1850,-2.1641600e-02
19.1900,-1.6325860e-02
19.1950,-9.8631210e-03
19.2000,-3.4315750e-03
19.2050,2.7361370e-03
19.2100,8.7664010e-03
19.2150,1.3894050e-02
19.2200,1.8385200e-02
19.2250,2.2396640e-02
19.2300,2.5624980e-02
19.2350,2.8013220e-02
19.2400,2.9584840e-02
19.2450,3.0797300e-02
19.2500,3.2082690e-02
19.2550,3.2607100e-02
19.2600,3.3155270e-02
19.2650,3.4001580e-02
19.2700,3.4149550e-02
19.2750,3.4401480e-02
19.2800,3.4149530e-02
19.2850,3.3723390e-02
19.2900,3.3796820e-02
19.2950,3.3276190e-02
19.3000,3.2673740e-02
19.3050,3.2379790e-02
19.3100,3.2130520e-02
19.3150,3.2413510e-02
19.3200,3.2518550e-02
19.3250,3.2163320e-02
19.3300,3.2259700e-02
19.3350,3.2425490e-02
19.3400,3.2758340e-02
19.3450,3.3461210e-02
19.3500,3.4172100e-02
19.3550,3.5242010e-02
19.3600,3.6559920e-02
19.3650,3.7956940e-02
19.3700,3.9580820e-02
19.3750,4.0876490e-02
19.3800,4.1728190e-02
19.3850,4.2415970e-02
19.3900,4.3079990e-02
19.3950,4.3743080e-02
19.4000,4.3990650e-02
19.4050,4.4070680e-02
19.4100,4.3857990e-02
19.4150,4.3144620e-02
19.4200,4.2495380e-02
19.4250,4.1720570e-02
19.4300,4.0345620e-02
19.4350,3.8540510e-02
19.4400,3.5969660e-02
19.4450,3.2440850e-02
19.4500,2.8908260e-02
19.4550,2.5171520e-02
19.4600,2.0601860e-02
19.4650,1.5655090e-02
19.4700,1.1152720e-02
19.4750,7.6933350e-03
19.4800,4.7669190e-03
19.4850,1.9733880e-03
19.4900,-5.5989330e-04
19.4950,-3.2183290e-03
19.5000,-6.0633690e-03
19.5050,-8.5560970e-03
19.5100,-1.1069370e-02
19.5150,-1.3754030e-02
19.5200,-1.6246760e-02
19.5250,-1.8971310e-02
19.5300,-2.1102030e-02
19.5350,-2.1780160e-02
19.5400,-2.1707120e-02
19.5450,-2.1753410e-02
19.5500,-2.1963040e-02
19.5550,-2.1880350e-02
19.5600,-2.1453290e-02
19.5650,-2.0944840e-02
19.5700,-2.0268670e-02
19.5750,-1.9480020e-02
19.5800,-1.8676790e-02
19.5850,-1.7786070e-02
19.5900,-1.7309860e-02
19.5950,-1.7621810e-02
19.6000,-1.8506160e-02
19.6050,-1.9009640e-02
19.6100,-1.9410510e-02
19.6150,-2.0178160e-02
19.6200,-2.0296740e-02
19.6250,-1.9672370e-02
19.6300,-1.8472840e-02
19.6350,-1.6445000e-02
19.6400,-1.4147790e-02
19.6450,-1.1549180e-02
19.6500,-8.3416780e-03
19.6550,-5.3542100e-03
19.6600,-3.1073000e-03
19.6650,-1.1715970e-03
19.6700,7.3355600e-04
19.6750,2.1631680e-03
19.6800,3.3840760e-03
19.6850,4.6188550e-03
19.6900,4.9025430e-03
19.6950,3.9313290e-03
19.7000,2.6965830e-03
19.7050,1.7033670e-03
19.7100,2.3229250e-04
19.7150,-1.6748700e-03
19.7200,-3.5792290e-03
19.7250,-5.3957560e-03
19.7300,-6.9954610e-03
19.7350,-8.5139540e-03
19.7400,-9.6871470e-03
19.7450,-1.0482150e-02
19.7500,-1.1355900e-02
19.7550,-1.1856130e-02
19.7600,-1.2115110e-02
19.7650,-1.2170340e-02
19.7700,-1.1047360e-02
19.7750,-9.2920240e-03
19.7800,-6.9617040e-03
19.7850,-3.8165200e-03
19.7900,-5.5756980e-04
19.7950,2.3420910e-03
19.8000,4.6432690e-03
19.8050,6.3902740e-03
19.8100,7.2511290e-03
19.8150,7.3452800e-03
19.8200,7.0014650e-03
19.8250,6.3130970e-03
19.8300,5.6307890e-03
19.8350,5.2212390e-03
19.8400,4.5915650e-03
19.8450,3.3861460e-03
19.8500,2.3787690e-03
19.8550,1.3798810e-03
19.8600,-4.5551190e-05
19.8650,-2.0055580e-03
19.8700,-4.0236660e-03
19.8750,-5.2034620e-03
19.8800,-6.1283850e-03
19.8850,-6.5373420e-03
19.8900,-5.6569070e-03
19.8950,-4.3708600e-03
19.9000,-2.5151170e-03
19.9050,-1.6970360e-04
19.9100,1.7680940e-03
19.9150,3.7051770e-03
19.9200,5.2724780e-03
19.9250,6.4638420e-03
19.9300,7.2060090e-03
19.9350,7.6310210e-03
19.9400,8.3794620e-03
19.9450,8.7979700e-03
19.9500,9.2375900e-03
19.9550,1.0090390e-02
19.9600,1.1012180e-02
19.9650,1.1682800e-02
19.9700,1.2085230e-02
19.9750,1.2494420e-02
19.9800,1.1949240e-02
19.9850,1.0419470e-02
19.9900,8.4251280e-03
19.9950,5.8771990e-03
20.0000,3.5804240e-03
20.0050,1.7925120e-03
20.0100,2.4636370e-04
20.0150,-1.4207430e-03
20.0200,-3.0256670e-03
20.0250,-4.1355890e-03
20.0300,-4.8836300e-03
20.0350,-4.7735510e-03
20.0400,-4.0682110e-03
20.0450,-3.5088960e-03
20.0500,-3.1184260e-03
20.0550,-2.1312370e-03
20.0600,-3.8341740e-04
20.0650,1.3942550e-03
20.0700,3.1932090e-03
20.0750,4.9652270e-03
20.0800,6.8201770e-03
20.0850,8.3236570e-03
20.0900,9.1149190e-03
20.0950,9.5143230e-03
20.1000,9.3345340e-03
20.1050,8.6921250e-03
20.1100,7.9718200e-03
20.1150,7.4278390e-03
20.1200,6.8968630e-03
20.1250,6.2613390e-03
20.1300,6.1967080e-03
20.1350,6.7530250e-03
20.1400,7.3020110e-03
20.1450,8.2714440e-03
20.1500,1.0174160e-02
20.1550,1.1974000e-02
20.1600,1.3102980e-02
20.1650,1.3640280e-02
20.1700,1.3393880e-02
20.1750,1.2940950e-02
20.1800,1.2721190e-02
20.1850,1.2035230e-02
20.1900,1.0735300e-02
20.1950,9.7443140e-03
20.2000,8.9983890e-03
20.2050,8.9186160e-03
20.2100,9.2802380e-03
20.2150,9.6018870e-03
20.2200,1.1124560e-02
20.2250,1.2973470e-02
20.2300,1.4702440e-02
20.2350,1.6916100e-02
20.2400,1.9800440e-02
20.2450,2.2909920e-02
20.2500,2.5208730e-02
20.2550,2.7072860e-02
20.2600,2.8531400e-02
20.2650,2.9499680e-02
20.2700,3.0027720e-02
20.2750,3.0511790e-02
20.2800,3.0646850e-02
20.2850,3.0483750e-02
20.2900,3.0864510e-02
20.2950,3.1176440e-02
20.3000,3.1035360e-02
20.3050,3.0729850e-02
20.3100,3.0589590e-02
20.3150,2.9869210e-02
20.3200,2.8278710e-02
20.3250,2.6392850e-02
20.3300,2.4205300e-02
20.3350,2.1894750e-02
20.3400,1.9627640e-02
20.3450,1.7677470e-02
20.3500,1.5958660e-02
20.3550,1.4349830e-02
20.3600,1.3038790e-02
20.3650,1.1741130e-02
20.3700,1.0563600e-02
20.3750,9.1402860e-03
20.3800,7.2820550e-03
20.3850,5.2764790e-03
20.3900,2.7148040e-03
20.3950,-3.1437620e-04
20.4000,-3.3611360e-03
20.4050,-6.0128480e-03
20.4100,-8.3999110e-03
20.4150,-1.0368240e-02
20.4200,-1.1623030e-02
20.4250,-1.3153960e-02
20.4300,-1.4994700e-02
20.4350,-1.6041560e-02
20.4400,-1.6656290e-02
20.4450,-1.7463260e-02
20.4500,-1.7957870e-02
20.4550,-1.7906830e-02
20.4600,-1.7631840e-02
20.4650,-1.6991920e-02
20.4700,-1.5920010e-02
20.4750,-1.4628750e-02
20.4800,-1.2971190e-02
20.4850,-1.1168020e-02
20.4900,-9.4430240e-03
20.4950,-7.6158830e-03
20.5000,-5.7041030e-03
20.5050,-3.9925680e-03
20.5100,-2.3213940e-03
20.5150,-6.8970570e-04
20.5200,2.8061660e-04
20.5250,9.5025460e-04
20.5300,1.5065720e-03
20.5350,1.7422450e-03
20.5400,2.4533280e-03
20.5450,3.4075290e-03
20.5500,4.1363870e-03
20.5550,4.6731980e-03
20.5600,4.4248060e-03
20.5650,4.2150100e-03
20.5700,4.3221970e-03
20.5750,4.1615910e-03
20.5800,4.2406330e-03
20.5850,4.1783590e-03
20.5900,3.7865930e-03
20.5950,3.0591770e-03
20.6000,2.1413510e-03
20.6050,1.5214390e-03
20.6100,6.9641950e-04
20.6150,5.7672310e-06
20.6200,-3.1088460e-04
20.6250,-6.7573880e-04
20.6300,-9.7348270e-04
20.6350,-1.1622000e-03
20.6400,-1.5893680e-03
20.6450,-2.4697350e-03
20.6500,-3.4291380e-03
20.6550,-4.2917780e-03
20.6600,-5.4789540e-03
20.6650,-7.1116470e-03
20.6700,-8.6881020e-03
20.6750,-9.9704500e-03
20.6800,-1.0905700e-02
20.6850,-1.1489960e-02
20.6900,-1.1978580e-02
20.6950,-1.2445510e-02
20.7000,-1.2770620e-02
20.7050,-1.2484980e-02
20.7100,-1.1247230e-02
20.7150,-9.3810720e-03
20.7200,-7.2777860e-03
20.7250,-5.5555570e-03
20.7300,-3.8983580e-03
20.7350,-1.8229010e-03
20.7400,2.9519240e-04
20.7450,2.6369530e-03
20.7500,5.0117490e-03
20.7550,7.0780830e-03
20.7600,8.7984820e-03
20.7650,1.0467070e-02
20.7700,1.2786880e-02
20.7750,1.5072650e-02
20.7800,1.6570840e-02
20.7850,1.7768470e-02
20.7900,1.8559750e-02
20.7950,1.8663320e-02
20.8000,1.8305810e-02
20.8050,1.7545300e-02
20.8100,1.6403940e-02
20.8150,1.5204430e-02
20.8200,1.4191790e-02
20.8250,1.3335110e-02
20.8300,1.2621640e-02
20.8350,1.1911410e-02
20.8400,1.1362980e-02
20.8450,1.0774500e-02
20.8500,9.9178370e-03
20.8550,9.1827560e-03
20.8600,8.5309410e-03
20.8650,7.7534590e-03
20.8700,6.7854380e-03
20.8750,5.4619690e-03
20.8800,3.6079180e-03
20.8850,1.3577660e-03
20.8900,-1.5208280e-03
20.8950,-4.5710550e-03
20.9000,-7.1210630e-03
20.9050,-9.2740490e-03
20.9100,-1.0723310e-02
20.9150,-1.1662490e-02
20.9200,-1.2233850e-02
20.9250,-1.2452300e-02
20.9300,-1.2346250e-02
20.9350,-1.2234260e-02
20.9400,-1.2586220e-02
20.9450,-1.2823330e-02
20.9500,-1.3130850e-02
20.9550,-1.3641500e-02
20.9600,-1.3960990e-02
20.9650,-1.4316680e-02
20.9700,-1.5024000e-02
20.9750,-1.6383020e-02
20.9800,-1.8194860e-02
20.9850,-2.0340980e-02
20.9900,-2.3153750e-02
20.9950,-2.6218170e-02
21.0000,-2.8776570e-02
21.0050,-3.0906380e-02
21.0100,-3.2501630e-02
21.0150,-3.3127230e-02
21.0200,-3.3219700e-02
21.0250,-3.3089440e-02
21.0300,-3.2140090e-02
21.0350,-3.0409710e-02
21.0400,-2.8371340e-02
21.0450,-2.6288730e-02
21.0500,-2.4893460e-02
21.0550,-2.4171330e-02
21.0600,-2.3502790e-02
21.0650,-2.3073420e-02
21.0700,-2.2944970e-02
21.0750,-2.3007340e-02
21.0800,-2.3398070e-02
21.0850,-2.3677120e-02
21.0900,-2.3682310e-02
21.0950,-2.3419190e-02
21.1000,-2.2820300e-02
21.1050,-2.2107990e-02
21.1100,-2.1061730e-02
21.1150,-1.9740180e-02
21.1200,-1.8307140e-02
21.1250,-1.6873490e-02
21.1300,-1.5354430e-02
21.1350,-1.3565360e-02
21.1400,-1.1840930e-02
21.1450,-9.9347250e-03
21.1500,-6.9903480e-03
21.1550,-3.3703310e-03
21.1600,-5.6707710e-04
21.1650,1.1605380e-03
21.1700,2.6531140e-03
21.1750,4.0475670e-03
21.1800,5.1062980e-03
21.1850,5.7701430e-03
21.1900,5.8212870e-03
21.1950,5.2356750e-03
21.2000,4.5583660e-03
21.2050,4.1453750e-03
21.2100,3.5339200e-03
21.2150,2.7691170e-03
21.2200,2.4556580e-03
21.2250,2.4677610e-03
21.2300,2.5446260e-03
21.2350,3.0748580e-03
21.2400,3.9630110e-03
21.2450,5.0384380e-03
21.2500,6.3664940e-03
21.2550,7.3746400e-03
21.2600,8.1692090e-03
21.2650,8.7704650e-03
21.2700,8.6268380e-03
21.2750,7.8700140e-03
21.2800,6.6808870e-03
21.2850,5.3217650e-03
21.2900,4.1823460e-03
21.2950,2.5836780e-03
21.3000,5.9331670e-04
21.3050,-6.8112480e-04
21.3100,-1.6452900e-03
21.3150,-2.8197220e-03
21.3200,-3.8251380e-03
21.3250,-4.7365960e-03
21.3300,-5.5858860e-03
21.3350,-6.2341460e-03
21.3400,-6.6341010e-03
21.3450,-6.7866870e-03
21.3500,-6.6994050e-03
21.3550,-6.4253480e-03
21.3600,-6.4958520e-03
21.3650,-7.4333240e-03
21.3700,-9.2658260e-03
21.3750,-1.1752610e-02
21.3800,-1.4668120e-02
21.3850,-1.7557800e-02
21.3900,-2.0495860e-02
21.3950,-2.3257350e-02
21.4000,-2.5251720e-02
21.4050,-2.6785900e-02
21.4100,-2.8152900e-02
21.4150,-2.9272630e-02
21.4200,-3.0296350e-02
21.4250,-3.1603230e-02
21.4300,-3.2794230e-02
21.4350,-3.3493260e-02
21.4400,-3.3729540e-02
21.4450,-3.3162730e-02
21.4500,-3.2141990e-02
21.4550,-3.0697270e-02
21.4600,-2.8525630e-02
21.4650,-2.6060560e-02
21.4700,-2.3448620e-02
21.4750,-2.0962100e-02
21.4800,-1.8192560e-02
21.4850,-1.5061050e-02
21.4900,-1.2378750e-02
21.4950,-9.9220610e-03
21.5000,-7.4198760e-03
21.5050,-4.8488170e-03
21.5100,-2.4067340e-03
21.5150,-5.2077370e-04
21.5200,5.3117280e-04
21.5250,7.4393950e-04
21.5300,2.7878880e-04
21.5350,-6.2557900e-04
21.5400,-1.2767840e-03
21.5450,-1.5989480e-03
21.5500,-2.2458540e-03
21.5550,-3.5596080e-03
21.5600,-5.0827560e-03
21.5650,-6.2073470e-03
21.5700,-6.8963790e-03
21.5750,-7.3708450e-03
21.5800,-7.8885140e-03
21.5850,-8.2455230e-03
21.5900,-8.5355490e-03
21.5950,-8.7245860e-03
21.6000,-8.5670170e-03
21.6050,-8.4607700e-03
21.6100,-8.0906910e-03
21.6150,-7.5934180e-03
21.6200,-7.5338890e-03
21.6250,-7.1566280e-03
21.6300,-6.3750100e-03
21.6350,-5.9706440e-03
21.6400,-5.7474590e-03
21.6450,-5.6398560e-03
21.6500,-5.4709520e-03
21.6550,-4.6222160e-03
21.6600,-3.4687530e-03
21.6650,-2.4678590e-03
21.6700,-1.8745780e-03
21.6750,-1.6861070e-03
21.6800,-1.4922220e-03
21.6850,-1.1214610e-03
21.6900,-8.3603910e-04
21.6950,-8.8668110e-04
21.7000,-9.7067480e-04
21.7050,-1.3996300e-03
21.7100,-2.1361730e-03
21.7150,-2.6764020e-03
21.7200,-3.4282000e-03
21.7250,-4.3656560e-03
21.7300,-5.3989720e-03
21.7350,-6.9649400e-03
21.7400,-8.7106290e-03
21.7450,-1.0149940e-02
21.7500,-1.1473290e-02
21.7550,-1.2601390e-02
21.7600,-1.3630240e-02
21.7650,-1.4465080e-02
21.7700,-1.4824520e-02
21.7750,-1.5122920e-02
21.7800,-1.5227290e-02
21.7850,-1.5046510e-02
21.7900,-1.5028970e-02
21.7950,-1.4949590e-02
21.8000,-1.4593940e-02
21.8050,-1.3569020e-02
21.8100,-1.2029250e-02
21.8150,-1.0515960e-02
21.8200,-8.6945410e-03
21.8250,-6.6121320e-03
21.8300,-4.3034300e-03
21.8350,-1.9064270e-03
21.8400,2.3039750e-04
21.8450,2.1073060e-03
21.8500,3.5524170e-03
21.8550,4.6476950e-03
21.8600,5.3672100e-03
21.8650,5.3969080e-03
21.8700,4.7863380e-03
21.8750,3.9995670e-03
21.8800,3.2407470e-03
21.8850,2.2244450e-03
21.8900,1.3449180e-03
21.8950,6.0796760e-04
21.9000,-5.5739960e-04
21.9050,-1.8156600e-03
21.9100,-2.7729570e-03
21.9150,-4.0283840e-03
21.9200,-5.5809870e-03
21.9250,-6.8048150e-03
21.9300,-8.1500330e-03
21.9350,-9.5889520e-03
21.9400,-1.0555970e-02
21.9450,-1.1405520e-02
21.9500,-1.1900510e-02
21.9550,-1.2014210e-02
21.9600,-1.2122230e-02
21.9650,-1.2083900e-02
21.9700,-1.2217160e-02
21.9750,-1.2154260e-02
21.9800,-1.2231360e-02
21.9850,-1.2929140e-02
21.9900,-1.3853650e-02
21.9950,-1.5158080e-02
22.0000,-1.6407820e-02
22.0050,-1.7525940e-02
22.0100,-1.8724940e-02
22.0150,-1.9502910e-02
22.0200,-2.0108770e-02
22.0250,-2.0971540e-02
22.0300,-2.1774390e-02
22.0350,-2.1859070e-02
22.0400,-2.1411190e-02
22.0450,-2.0939170e-02
22.0500,-2.0621870e-02
22.0550,-2.0961990e-02
22.0600,-2.1802120e-02
22.0650,-2.2703930e-02
22.0700,-2.3403460e-02
22.0750,-2.3902220e-02
22.0800,-2.4165260e-02
22.0850,-2.4387250e-02
22.0900,-2.4567490e-02
22.0950,-2.3963020e-02
22.1000,-2.2650760e-02
22.1050,-2.0916300e-02
22.1100,-1.9179540e-02
22.1150,-1.7598040e-02
22.1200,-1.5485700e-02
22.1250,-1.2536340e-02
22.1300,-9.1737710e-03
22.1350,-6.1004300e-03
22.1400,-3.9880600e-03
22.1450,-3.1780910e-03
22.1500,-2.8374260e-03
22.1550,-1.9395890e-03
22.1600,-6.3876440e-04
22.1650,7.8515370e-04
22.1700,2.3961370e-03
22.1750,4.1796600e-03
22.1800,5.7810100e-03
22.1850,7.2302850e-03
22.1900,9.2484280e-03
22.1950,1.1170700e-02
22.2000,1.2510760e-02
22.2050,1.3693280e-02
22.2100,1.4555640e-02
22.2150,1.5387350e-02
22.2200,1.6298860e-02
22.2250,1.7145150e-02
22.2300,1.7560880e-02
22.2350,1.7672140e-02
22.2400,1.7745180e-02
22.2450,1.7425310e-02
22.2500,1.6642190e-02
22.2550,1.5389460e-02
22.2600,1.4335470e-02
22.2650,1.3243450e-02
22.2700,1.2012450e-02
22.2750,1.1611690e-02
22.2800,1.1505700e-02
22.2850,1.1402550e-02
22.2900,1.1533360e-02
22.2950,1.1889950e-02
22.3000,1.2786740e-02
22.3050,1.3715680e-02
22.3100,1.4525530e-02
22.3150,1.5467820e-02
22.3200,1.6474000e-02
22.3250,1.7548590e-02
22.3300,1.8337240e-02
22.3350,1.8932150e-02
22.3400,1.9384990e-02
22.3450,1.9640300e-02
22.3500,1.9933570e-02
22.3550,2.0259900e-02
22.3600,2.0377210e-02
22.3650,2.0285400e-02
22.3700,2.0066810e-02
22.3750,1.9824030e-02
22.3800,1.9892210e-02
22.3850,1.9956330e-02
22.3900,1.9719640e-02
22.3950,1.9567320e-02
22.4000,1.9471860e-02
22.4050,1.9046530e-02
22.4100,1.8408150e-02
22.4150,1.7460040e-02
22.4200,1.6226220e-02
22.4250,1.4987260e-02
22.4300,1.3199060e-02
22.4350,1.0754100e-02
22.4400,8.6701940e-03
22.4450,6.6756680e-03
22.4500,4.2108690e-03
22.4550,1.9878880e-03
22.4600,-1.1843340e-04
22.4650,-2.0547620e-03
22.4700,-3.3809380e-03
22.4750,-4.6898300e-03
22.4800,-6.0046630e-03
22.4850,-6.8854070e-03
22.4900,-8.0251190e-03
22.4950,-9.1831950e-03
22.5000,-9.8573570e-03
22.5050,-1.0710690e-02
22.5100,-1.1873890e-02
22.5150,-1.3428120e-02
22.5200,-1.5101700e-02
22.5250,-1.6302840e-02
22.5300,-1.7198980e-02
22.5350,-1.8310070e-02
22.5400,-1.9547400e-02
22.5450,-2.0860750e-02
22.5500,-2.2665040e-02
22.5550,-2.4539110e-02
22.5600,-2.5778200e-02
22.5650,-2.6741040e-02
22.5700,-2.7550080e-02
22.5750,-2.7769220e-02
22.5800,-2.7970690e-02
22.5850,-2.8272730e-02
22.5900,-2.7990160e-02
22.5950,-2.7443190e-02
22.6000,-2.6700310e-02
22.6050,-2.5652020e-02
22.6100,-2.4637870e-02
22.6150,-2.3101760e-02
22.6200,-2.1059480e-02
22.6250,-1.8759820e-02
22.6300,-1.5774630e-02
22.6350,-1.2465040e-02
22.6400,-9.1181970e-03
22.6450,-5.4934180e-03
22.6500,-1.9479180e-03
22.6550,8.3439080e-04
22.6600,2.5638590e-03
22.6650,3.5622240e-03
22.6700,4.5061950e-03
22.6750,5.7833560e-03
22.6800,7.2128070e-03
22.6850,8.5052730e-03
